index,deforestation_class,vh_dB,vv_dB
1629304,2.0,-13.438453,-7.346685
1061054,2.0,-15.004645,-11.828295
2643207,1.0,-14.963112,-13.296677
2731954,2.0,-14.2954235,-9.056656
739273,2.0,-17.076866,-9.296607
2060134,2.0,-16.730007,-9.51986
2290184,1.0,-17.779957,-13.187982
2560197,2.0,-14.45369,-7.4674006
1578461,2.0,-16.105984,-8.64465
228702,2.0,-9.812115,-6.073409
3256414,2.0,-14.795909,-11.268002
2334920,2.0,-16.171713,-9.525802
155913,2.0,-16.115906,-10.788661
2906462,2.0,-13.543898,-12.167248
1838760,1.0,-17.44407,-10.165582
2497695,2.0,-16.522099,-10.527817
979530,2.0,-17.209654,-9.162172
1035189,1.0,-14.949475,-12.37537
88921,1.0,-17.932364,-14.630171
3173540,2.0,-13.028899,-10.553021
373079,1.0,-18.793346,-13.89306
3573673,2.0,-16.079126,-9.019789
2514544,2.0,-13.322714,-9.643524
3609304,2.0,-18.981014,-12.93067
3460371,2.0,-14.159929,-8.395582
2093768,2.0,-15.244723,-9.727611
2628435,2.0,-19.881948,-10.6924515
3289490,2.0,-15.590803,-9.206525
384529,1.0,-20.156437,-14.79447
2852418,2.0,-13.015994,-9.246595
2456956,2.0,-20.23841,-14.252659
1360649,1.0,-16.482243,-12.9186325
2311211,1.0,-17.747458,-8.119484
2805409,1.0,-16.794739,-11.871317
1750989,1.0,-15.0414095,-10.015603
45596,2.0,-14.171815,-8.987567
1938076,1.0,-17.309013,-12.438412
2059822,1.0,-22.902325,-15.422931
3472393,1.0,-14.975203,-10.422421
3375214,1.0,-25.827139,-11.994485
75654,1.0,-19.087711,-13.701659
1536112,2.0,-14.785721,-9.834271
2292236,2.0,-12.536,-12.308742
3280731,2.0,-12.504057,-9.003393
3292970,1.0,-16.505676,-9.095808
3636411,1.0,-15.131377,-11.942123
1315864,2.0,-18.002684,-15.867355
1700732,2.0,-15.530243,-12.873371
660152,1.0,-20.256031,-17.734278
282636,2.0,-15.914782,-12.450647
2814312,1.0,-17.22755,-10.276841
2307044,1.0,-16.934475,-9.797732
320488,1.0,-18.031271,-8.595854
1829445,1.0,-16.568096,-12.860932
2074667,1.0,-22.324371,-19.864414
3624954,2.0,-12.863913,-9.679541
3404491,2.0,-15.457748,-10.886412
2907600,2.0,-18.233883,-12.255297
1612575,2.0,-16.30071,-9.988455
3472111,2.0,-9.884323,-4.955316
3332442,1.0,-15.001408,-10.3809395
189530,2.0,-14.233511,-10.9608755
3305831,2.0,-16.483244,-10.931964
3723603,1.0,-16.747282,-12.817066
143204,2.0,-15.75603,-7.971043
2387196,2.0,-18.405544,-11.594885
2909380,2.0,-14.101406,-8.7336
3198804,2.0,-18.002472,-12.497471
316529,2.0,-14.803442,-8.07727
1435200,1.0,-17.455307,-15.964872
1137161,2.0,-15.265482,-11.496068
216257,2.0,-11.478878,-12.302341
2119983,2.0,-15.412707,-6.5468364
2252557,2.0,-17.775795,-11.02274
1490685,2.0,-15.400427,-12.576044
99861,1.0,-22.681082,-16.946238
138072,2.0,-12.088739,-14.087412
3696444,2.0,-12.774142,-4.334045
51536,1.0,-20.674286,-13.77021
2182248,1.0,-19.607628,-15.222559
138985,1.0,-24.104454,-13.82043
2659595,2.0,-18.175581,-6.6530347
1547334,2.0,-16.321619,-8.879394
3521874,1.0,-19.952972,-12.310648
3463000,1.0,-19.064041,-9.337425
350114,2.0,-18.240608,-13.31362
2011797,1.0,-24.354752,-18.641487
3463845,2.0,-14.131392,-8.566135
1260918,2.0,-13.953733,-11.561164
140747,1.0,-20.496788,-13.475758
1219646,2.0,-14.607759,-6.792021
1475203,1.0,-11.416851,-7.361993
1811816,2.0,-19.456066,-9.636478
893758,2.0,-18.322845,-10.068339
3328380,2.0,-17.148224,-8.474303
974812,1.0,-20.8485,-13.962335
3489211,1.0,-18.044788,-11.267476
1574887,1.0,-23.151226,-14.840647
794149,1.0,-21.172634,-11.46184
2156175,1.0,-17.492697,-13.443823
208897,1.0,-17.398691,-9.387027
1365964,2.0,-14.407321,-11.750221
779568,1.0,-16.059752,-8.035095
2041460,1.0,-20.695917,-17.103922
588203,2.0,-16.559992,-12.89734
2208277,1.0,-20.702393,-9.339778
2061747,1.0,-22.85409,-13.019402
2939062,2.0,-13.027473,-9.882683
3229945,2.0,-17.51286,-11.448817
190146,2.0,-15.660897,-12.023326
286656,2.0,-18.00431,-12.86325
2840411,2.0,-14.495762,-9.545765
1877512,1.0,-14.783417,-10.847683
3371694,2.0,-12.927035,-7.531395
920128,2.0,-13.864745,-9.281283
563536,2.0,-14.898516,-11.561112
2083890,1.0,-17.610855,-12.794956
1153676,2.0,-19.958786,-11.714998
179855,1.0,-19.64155,-12.686787
36831,1.0,-14.5541,-9.640612
1349590,2.0,-13.241402,-12.248426
871371,2.0,-13.944406,-9.538651
3384752,2.0,-17.165829,-5.779993
1403008,1.0,-16.589485,-9.14823
3081460,2.0,-14.196921,-7.34387
851102,2.0,-13.251722,-9.190221
555855,2.0,-15.456716,-12.961662
1546485,1.0,-20.367535,-11.049969
1544577,1.0,-19.013493,-12.687439
2953834,2.0,-18.366524,-8.509481
2825498,1.0,-13.372813,-6.642268
151042,2.0,-14.370951,-9.326913
676324,2.0,-14.153286,-9.074273
730857,1.0,-21.757046,-15.286812
2154195,1.0,-15.836353,-12.417179
2505564,2.0,-14.856941,-11.534214
1541325,2.0,-20.42258,-13.15282
2386638,2.0,-17.000366,-14.236109
2630885,2.0,-17.643152,-5.913978
412315,1.0,-18.98015,-11.006363
395624,2.0,-18.045942,-8.658867
2548766,1.0,-21.677826,-14.681616
2032864,1.0,-22.376522,-13.501669
255533,2.0,-14.30613,-10.57784
1794157,2.0,-13.656933,-10.186468
102604,2.0,-20.47574,-14.11219
100736,1.0,-19.747742,-14.53827
2106202,1.0,-19.152208,-12.316822
2349452,2.0,-19.056686,-12.803884
1117359,2.0,-17.509315,-10.494469
488859,2.0,-14.411994,-9.889106
289025,2.0,-14.465675,-11.666993
2115543,1.0,-18.72461,-14.794463
1937333,1.0,-18.036562,-10.51812
321771,2.0,-14.469718,-5.5962186
2314362,1.0,-15.000421,-8.6783
13274,2.0,-18.31007,-17.30853
3546805,1.0,-15.78947,-8.111669
1773295,1.0,-12.259015,-5.1217356
1224538,1.0,-12.595983,-10.734586
1936031,1.0,-13.925373,-9.281075
1533270,2.0,-14.319273,-9.537944
1416936,1.0,-15.682984,-15.112429
1003486,1.0,-17.391073,-11.11952
1466965,2.0,-17.714449,-13.4825
3175388,2.0,-20.590195,-14.374004
339862,2.0,-14.528177,-8.112037
2760386,2.0,-11.29121,-11.143584
358109,2.0,-17.306057,-13.136438
1719625,1.0,-19.942911,-16.08433
135244,1.0,-22.931835,-12.908649
1146549,2.0,-14.56324,-7.5557714
3652778,2.0,-13.613282,-8.622338
2076352,1.0,-22.427597,-16.731617
2627615,2.0,-12.1729,-3.1193984
306295,1.0,-20.052765,-15.823661
2457644,2.0,-16.109592,-12.104242
2150791,1.0,-20.86838,-13.032571
1549733,2.0,-15.248176,-12.704215
2733072,2.0,-11.617258,-7.6445208
2122462,1.0,-16.637756,-10.226636
841584,2.0,-14.172989,-7.0798116
1800638,2.0,-17.792654,-12.069892
3263161,1.0,-16.410566,-10.396232
3660790,2.0,-13.887259,-9.059322
1687970,1.0,-19.248814,-9.5387945
2615640,1.0,-18.094181,-10.7286
2588893,2.0,-10.807586,-10.51326
2632492,2.0,-15.81441,-10.27988
40600,1.0,-20.764563,-14.940956
3550618,1.0,-16.254269,-12.548696
2017134,1.0,-17.413996,-9.814421
2044068,2.0,-15.231151,-9.842373
343446,1.0,-22.840721,-16.16794
2241940,1.0,-22.150944,-13.608978
1434033,2.0,-16.104582,-11.761328
2641774,1.0,-15.423809,-13.552534
1838968,2.0,-14.028547,-9.504918
287140,2.0,-16.937502,-11.511279
66173,2.0,-14.122082,-12.242168
3114264,2.0,-13.321327,-10.211639
1068186,2.0,-21.390419,-11.79336
1939386,2.0,-17.174822,-12.121199
2397184,2.0,-18.278017,-14.808148
753410,2.0,-13.368025,-7.476055
111890,2.0,-15.465612,-12.83362
3629217,2.0,-14.580519,-14.426433
1120183,2.0,-17.811045,-14.753658
3287996,2.0,-11.560316,-6.579299
483214,1.0,-19.355568,-12.198181
1485732,1.0,-17.644344,-12.928233
1400478,2.0,-15.099909,-7.709801
2553591,2.0,-16.012365,-9.7926445
2294110,1.0,-17.575565,-10.531773
1344527,2.0,-14.778075,-8.930923
2284749,1.0,-22.175358,-18.0678
1561064,2.0,-16.353994,-11.586499
1762723,1.0,-19.25089,-10.743057
2257218,2.0,-13.455562,-10.0715275
2645251,1.0,-20.381573,-11.655029
1236679,2.0,-13.425549,-9.779133
1595542,2.0,-14.157017,-12.90276
1150063,1.0,-17.594563,-10.707727
572062,1.0,-19.412247,-8.346775
245973,2.0,-19.292004,-6.927991
396412,2.0,-14.964485,-13.122711
558008,2.0,-14.085299,-11.508065
453334,1.0,-16.715853,-7.704056
72366,2.0,-18.186186,-10.659762
1987989,1.0,-19.912514,-12.181763
2114389,2.0,-15.562691,-12.089568
3018662,2.0,-17.591965,-8.834916
2825457,1.0,-16.28744,-9.705848
1580065,2.0,-18.175644,-17.703173
2387148,1.0,-20.82167,-15.01082
3276069,2.0,-17.025112,-8.742796
3601589,2.0,-14.928838,-7.3624997
1740498,2.0,-20.26555,-10.915494
13516,2.0,-15.285139,-13.6556225
1259105,2.0,-18.404005,-10.133612
919010,2.0,-18.180601,-10.939616
3552045,2.0,-12.887725,-6.008626
218324,1.0,-18.55333,-8.793875
1903596,1.0,-14.88523,-11.671695
3282603,1.0,-20.333555,-13.595347
3060739,2.0,-13.164152,-15.023799
873567,2.0,-11.142889,-9.031562
750419,2.0,-14.031962,-6.2652755
120983,1.0,-22.13109,-12.228945
3421515,1.0,-20.441454,-10.926006
1170548,2.0,-10.501329,-5.7975917
3576900,1.0,-13.825638,-9.8790655
2298217,1.0,-14.915506,-8.9766245
609323,2.0,-14.956091,-8.087078
2738701,2.0,-14.933321,-9.579702
3338511,2.0,-14.038696,-10.196828
1816380,2.0,-15.186237,-10.480489
1966094,1.0,-18.005718,-12.257447
3561685,1.0,-17.920452,-10.927182
1084217,2.0,-17.209213,-10.092692
650975,1.0,-20.404148,-13.878041
1965422,1.0,-20.877853,-12.486061
2311631,2.0,-15.144054,-12.281393
2668070,2.0,-13.137511,-9.545493
3475756,2.0,-13.7164135,-9.106581
90666,1.0,-19.901861,-15.279362
1775973,2.0,-11.440477,-6.014531
3503201,1.0,-15.840132,-9.53833
2662374,2.0,-15.93466,-8.162996
3627766,1.0,-15.100386,-9.193084
1150296,1.0,-22.752935,-13.047696
351279,2.0,-17.41578,-15.117708
3599232,1.0,-18.133999,-9.702254
399400,1.0,-16.246277,-12.786517
272746,1.0,-16.486444,-11.749302
3510889,1.0,-17.922447,-9.751486
2881657,2.0,-16.568169,-13.304758
3328697,2.0,-15.890181,-11.703896
1299929,2.0,-12.104315,-12.435447
2676822,1.0,-17.030426,-10.068522
16661,1.0,-23.58532,-16.060856
55513,1.0,-23.451788,-17.694284
1225038,1.0,-16.05521,-10.91807
1116284,2.0,-10.629054,-12.658552
2598958,1.0,-21.016367,-12.155141
2159125,2.0,-14.892096,-11.091615
1015230,2.0,-12.30188,-10.158763
1277689,1.0,-18.546322,-7.2064776
2111860,1.0,-15.258324,-13.076239
546358,2.0,-13.082962,-9.500973
1702330,2.0,-17.353043,-11.416378
1738205,1.0,-17.374556,-13.267728
494301,2.0,-18.921768,-14.239567
3402300,2.0,-15.793028,-8.912793
2912503,2.0,-14.589416,-8.975368
3272891,1.0,-19.356153,-13.833426
33292,1.0,-26.031313,-16.67341
2902633,2.0,-15.198944,-11.086266
1093987,1.0,-19.46327,-6.835497
2149683,2.0,-14.450816,-8.063709
2072591,2.0,-17.784344,-10.630735
1993365,1.0,-15.576991,-8.211438
1846637,2.0,-14.918724,-10.035749
2803524,2.0,-15.660887,-11.317653
1881140,1.0,-15.272579,-10.050588
2754852,2.0,-16.814926,-8.606296
371749,1.0,-16.331879,-9.395865
209142,2.0,-18.230734,-11.719808
192342,2.0,-14.1066265,-10.270644
887507,2.0,-15.15861,-9.877772
1199181,2.0,-16.517246,-10.738895
965936,2.0,-17.950647,-11.674184
599753,2.0,-12.914539,-9.351392
1446877,2.0,-18.797058,-6.495014
392341,2.0,-10.944975,-7.1497874
1444017,1.0,-15.496099,-11.5624695
3528153,1.0,-23.975813,-17.861845
1381303,1.0,-21.390095,-18.148968
2128375,2.0,-14.059706,-11.213781
181558,1.0,-22.895803,-16.911955
3635519,1.0,-19.24951,-12.697363
1218416,2.0,-13.780363,-8.4617605
1384408,1.0,-18.270142,-7.4761295
3302700,1.0,-21.198685,-14.888544
1163503,1.0,-20.340416,-12.118832
425333,1.0,-15.251336,-12.787649
2223200,2.0,-14.098145,-10.551995
74331,2.0,-16.869612,-9.089695
1543732,2.0,-15.557133,-9.351583
1280964,2.0,-15.024948,-11.33918
1401736,1.0,-22.163717,-14.229176
473966,2.0,-12.651881,-7.7264256
2040628,2.0,-15.467076,-10.27363
624467,2.0,-15.542276,-14.28989
3414303,2.0,-17.501202,-14.48848
61940,2.0,-15.785816,-9.498535
2135885,1.0,-16.927515,-10.500392
590000,1.0,-18.725857,-14.29373
3659585,2.0,-16.722095,-13.266792
218926,2.0,-17.464516,-10.758816
2986498,2.0,-13.994129,-10.499578
2701811,2.0,-11.912122,-7.6943803
3335548,1.0,-17.325018,-9.442104
124121,1.0,-20.731117,-18.70345
1275919,2.0,-15.509366,-8.196913
1172264,2.0,-17.679493,-10.767442
1404857,2.0,-13.418362,-12.345954
3334313,1.0,-15.66258,-12.507595
791366,2.0,-15.332092,-10.430203
2953274,2.0,-14.144726,-11.3784685
2667380,1.0,-10.497568,-9.044045
1362857,1.0,-13.393903,-9.534776
2996285,1.0,-14.679089,-8.680058
3625969,1.0,-17.878729,-8.05061
1606549,1.0,-18.190874,-8.238268
1903237,1.0,-23.010586,-16.557838
2815701,2.0,-16.553926,-9.259399
3630377,2.0,-14.720625,-9.208604
264195,2.0,-11.586325,-9.77525
2261592,2.0,-11.467962,-8.111538
2217352,1.0,-18.69393,-17.23896
3736364,2.0,-15.094994,-6.6237297
2350292,2.0,-13.912411,-5.445649
1128629,2.0,-10.006647,0.83075213
670787,1.0,-15.110732,-10.348173
690665,2.0,-16.866957,-12.30736
2920538,2.0,-12.500974,-12.7330065
148318,1.0,-21.235304,-9.541177
1658462,1.0,-20.108456,-13.995703
1985889,1.0,-23.809849,-19.868763
1485829,2.0,-19.565647,-8.468065
1561375,2.0,-18.172945,-10.611349
204255,2.0,-19.5649,-12.291393
2324342,2.0,-19.17373,-10.251545
1074734,2.0,-10.80678,-11.241313
1293693,2.0,-16.542852,-13.87906
1643414,1.0,-18.247955,-12.989689
220183,1.0,-16.093971,-8.6160555
3383024,1.0,-15.252586,-7.7663317
2252935,1.0,-21.776276,-10.905869
2030091,1.0,-22.7479,-11.481738
2368907,2.0,-15.933847,-9.591295
378658,2.0,-18.965656,-12.611032
2643342,1.0,-19.329756,-12.292925
3128412,2.0,-12.637082,-6.2987633
2351142,1.0,-12.2447605,-10.542374
3719406,2.0,-16.174814,-13.851202
3410995,1.0,-14.764322,-12.2515545
3196055,1.0,-17.788046,-12.061106
2262843,2.0,-12.547691,-10.225887
1634383,2.0,-13.011199,-9.398118
2185109,1.0,-17.24157,-12.729919
3405601,2.0,-18.419716,-14.488807
3624914,1.0,-17.133982,-7.7031507
2148719,1.0,-18.613087,-13.108763
631988,2.0,-15.214855,-13.562828
346978,1.0,-19.668814,-12.381678
831205,2.0,-17.225796,-8.804928
291461,1.0,-14.775945,-7.0417
2914820,2.0,-11.904083,-10.376669
3467728,2.0,-14.011801,-13.404888
1496242,1.0,-20.00877,-12.61595
956313,1.0,-19.88941,-17.206179
2585095,2.0,-14.83058,-8.7497635
2504016,1.0,-19.798649,-11.357405
1557053,2.0,-16.103111,-7.2403235
3061391,2.0,-13.723769,-7.3224726
3194168,2.0,-17.29273,-6.5652018
1267245,2.0,-13.924619,-8.944064
3678999,1.0,-14.391681,-12.642624
702759,2.0,-16.41607,-11.460519
426961,2.0,-12.101198,-13.459845
3284599,1.0,-13.359949,-12.02475
3596269,2.0,-18.227484,-11.179286
1998962,1.0,-18.563822,-14.073087
2802421,2.0,-12.0923195,-12.765346
3000072,2.0,-19.033619,-11.804239
766418,1.0,-19.422853,-13.3658905
416534,2.0,-17.585,-9.752005
1449813,2.0,-22.646954,-9.176255
892676,1.0,-20.243303,-11.572086
1775508,1.0,-20.576447,-13.123709
1248325,2.0,-14.781856,-9.724667
1518188,2.0,-13.77982,-9.845997
1546782,2.0,-16.388763,-12.078089
2303218,1.0,-18.225271,-11.05156
3228332,2.0,-16.081856,-10.302975
774625,2.0,-12.203765,-6.4240117
192835,1.0,-18.890402,-9.83561
1621571,1.0,-18.621899,-13.227118
1563074,1.0,-19.629044,-13.276779
1311768,1.0,-16.859781,-6.843298
1287009,2.0,-19.857157,-9.009499
3739530,2.0,-14.744724,-12.132968
2906547,2.0,-13.844737,-11.340722
1174254,1.0,-17.429285,-9.705053
2329816,1.0,-13.73431,-6.020437
842689,1.0,-23.515284,-15.116552
597917,2.0,-16.133926,-7.4739494
2206544,1.0,-21.083586,-18.36061
1058679,2.0,-19.95083,-11.137444
2157572,2.0,-14.792612,-9.315666
2887185,2.0,-15.471034,-9.5854845
2878039,1.0,-22.834538,-14.511939
1269329,2.0,-15.178895,-8.877632
589340,1.0,-20.916504,-13.655175
1519848,2.0,-16.829983,-14.6575985
401748,2.0,-14.652096,-13.550943
621514,1.0,-11.384717,-8.9374485
673200,1.0,-19.563509,-14.235485
135453,1.0,-17.01524,-13.633505
2484645,2.0,-13.958526,-10.508219
2710433,1.0,-20.90357,-17.194408
2241511,2.0,-14.899899,-12.796068
345587,1.0,-14.041098,-9.535806
2055409,2.0,-15.613475,-11.77408
1683841,1.0,-19.203695,-11.682954
261691,1.0,-19.31486,-17.960106
2529273,2.0,-14.648199,-12.149748
3360558,2.0,-13.151081,-9.062121
2006536,2.0,-19.633621,-14.1232605
1542605,2.0,-15.053901,-10.302657
311529,2.0,-18.747375,-8.406268
2282581,1.0,-22.987307,-20.134192
3271112,1.0,-20.808792,-10.948105
3055505,1.0,-14.199928,-11.426315
3043918,2.0,-14.394026,-11.66512
1539248,1.0,-17.288925,-14.761431
2017393,1.0,-18.957067,-13.491552
3192250,2.0,-16.95799,-4.993053
2435456,2.0,-14.227029,-10.611588
2146108,2.0,-14.009502,-9.228318
454083,2.0,-13.141989,-6.1309834
2406813,2.0,-15.885543,-11.046011
3397919,1.0,-15.369677,-11.701366
3729454,1.0,-17.659895,-10.904642
1589676,2.0,-15.508119,-6.9057837
1638848,2.0,-15.14028,-9.267525
259619,2.0,-14.607748,-10.459635
2408323,2.0,-14.709368,-9.66467
2877279,2.0,-16.14698,-8.665012
79479,1.0,-24.750618,-18.489643
1469878,2.0,-15.020674,-9.02553
1976465,1.0,-22.053024,-12.237467
103613,1.0,-22.108479,-16.29941
2105860,2.0,-12.096005,-8.821207
1939530,1.0,-17.86653,-10.143924
855167,1.0,-18.671392,-17.11444
2256286,2.0,-11.499004,-11.518475
637739,2.0,-15.809698,-10.807678
1472731,1.0,-17.10018,-13.837409
1749716,2.0,-12.195158,-10.930227
3125270,2.0,-13.146673,-11.176787
2385061,2.0,-13.3974085,-11.3172865
3379359,1.0,-18.780352,-5.642981
582376,1.0,-20.38478,-14.973892
1609282,2.0,-13.027778,-7.036401
52759,2.0,-15.522127,-11.76601
1537775,1.0,-17.962059,-11.788576
3349636,1.0,-15.103584,-11.090478
1472851,1.0,-15.041187,-11.931263
382865,2.0,-19.63034,-15.376732
465289,2.0,-10.985594,-10.861467
3301398,2.0,-15.114499,-8.781315
1695995,1.0,-17.14033,-10.447947
1939517,1.0,-18.118591,-19.932472
1784522,1.0,-14.699194,-10.682302
2650342,2.0,-17.600073,-11.159648
127053,2.0,-11.459275,-6.7068486
2817879,2.0,-14.213491,-6.6228256
3091374,2.0,-17.463863,-13.612002
759291,2.0,-14.52438,-6.8684525
1596226,2.0,-11.148591,-8.315662
2606656,2.0,-18.580864,-16.73959
988238,2.0,-13.749044,-8.161556
2052421,1.0,-14.883911,-7.5823617
2236044,1.0,-17.695255,-7.423424
1416459,1.0,-19.241293,-12.331978
674695,2.0,-17.076809,-11.757095
1123636,2.0,-15.124043,-13.814401
250877,1.0,-19.517118,-9.766961
3455970,2.0,-16.08031,-10.520565
829277,1.0,-16.560133,-12.571607
3071996,2.0,-13.652565,-3.8269794
170381,1.0,-20.153913,-12.397907
3420599,2.0,-14.70006,-7.3185663
113366,2.0,-14.992284,-12.628569
157900,1.0,-18.856308,-17.721678
1165207,2.0,-16.888157,-7.6754184
266304,2.0,-14.672808,-7.801278
3688676,2.0,-12.656092,-8.547596
342717,2.0,-12.822028,-7.6965003
3009688,1.0,-16.96231,-11.673935
1336950,1.0,-21.20987,-19.811527
2722583,2.0,-15.977067,-11.963911
3676194,2.0,-18.040665,-8.386144
1993127,2.0,-18.7826,-12.201346
1883423,1.0,-20.261877,-17.157234
170753,2.0,-14.125863,-10.079922
3164750,2.0,-16.34523,-8.677443
1048212,2.0,-17.615137,-8.555086
2260528,1.0,-19.177061,-14.3554
1321737,1.0,-20.393124,-15.0171795
2682210,1.0,-10.656218,-4.8258586
3009049,2.0,-10.813857,-2.889912
2746121,2.0,-10.584246,-7.6744514
1879589,1.0,-17.711132,-13.588966
235513,1.0,-22.631495,-13.610321
1578185,2.0,-14.470716,-8.34395
861698,2.0,-15.964185,-11.83625
2780991,2.0,-14.51115,-10.842947
92407,2.0,-19.218523,-10.290094
1578636,1.0,-19.105824,-11.37663
1459430,2.0,-16.602125,-9.381365
778973,2.0,-16.521713,-14.054404
919264,2.0,-21.333292,-13.055715
1958200,1.0,-23.542807,-17.865026
2156422,1.0,-22.729992,-14.561743
2085709,2.0,-16.183817,-10.264262
1332796,1.0,-18.396238,-13.106322
2538678,1.0,-13.354001,-10.091669
3660629,1.0,-17.602192,-9.909745
1031476,1.0,-18.475916,-13.648807
2046945,1.0,-21.8067,-18.599037
2231350,2.0,-13.531126,-6.5639486
28604,2.0,-15.232582,-7.519265
2264103,1.0,-19.879774,-15.976247
1263892,2.0,-12.159805,-9.608983
2314838,2.0,-13.476323,-9.716227
1815057,2.0,-16.124166,-13.742837
2094567,2.0,-19.550613,-13.652655
1683401,2.0,-13.276958,-7.5550966
3307196,2.0,-16.915758,-8.915251
1302894,2.0,-16.588337,-11.774664
3285944,1.0,-18.297762,-18.064386
2957662,2.0,-16.211367,-11.861829
1256985,2.0,-18.884956,-9.391068
68365,1.0,-20.96798,-16.27682
1791518,2.0,-21.929644,-11.910145
3388705,1.0,-16.999489,-12.489343
187369,2.0,-13.98704,-9.494425
2377501,1.0,-19.157059,-10.158368
3307857,1.0,-17.845629,-12.0055485
3171508,2.0,-15.510377,-13.439002
3611896,1.0,-13.943605,-13.226749
3615146,1.0,-18.12352,-11.390405
3643869,1.0,-13.404112,-10.8032055
122854,1.0,-17.44698,-13.953444
1524415,1.0,-16.252098,-14.6761
143252,1.0,-18.734322,-12.526943
1424761,2.0,-11.910869,-11.289995
992517,2.0,-16.719479,-8.974973
3001430,1.0,-16.080397,-10.058917
1573063,1.0,-22.661682,-15.754037
1325445,1.0,-19.16763,-13.752509
2366209,2.0,-13.835716,-9.17961
2173406,2.0,-16.832924,-11.037113
1692450,2.0,-13.6198845,-10.3289795
1783926,2.0,-17.799929,-10.3708725
916421,2.0,-15.846272,-8.485318
2178615,1.0,-21.17007,-18.104326
1890756,1.0,-16.400785,-9.687663
3331462,2.0,-16.151054,-10.301966
2816010,2.0,-16.215088,-9.724332
3213817,2.0,-17.320631,-13.4753275
1596679,2.0,-13.006431,-7.8767405
1115200,2.0,-14.397565,-9.222669
1563963,2.0,-16.240055,-4.95269
308040,1.0,-21.379387,-15.24208
2773948,2.0,-15.54778,-11.099321
2382536,2.0,-13.139751,-13.118488
1256269,2.0,-15.510275,-9.020523
522988,2.0,-16.513851,-9.962739
31747,2.0,-13.564508,-7.6541
1418369,1.0,-19.752272,-20.938301
2181804,1.0,-18.742426,-11.768528
1051115,1.0,-22.648212,-17.299326
2221960,2.0,-13.78414,-7.569583
434665,1.0,-20.015697,-10.276567
2665664,1.0,-15.739925,-11.417599
1570743,2.0,-15.509825,-10.038469
2693310,1.0,-15.857953,-8.053825
1127898,2.0,-13.926228,-12.81543
241207,1.0,-16.96205,-13.166674
2102530,1.0,-22.129328,-12.91235
227262,2.0,-10.067658,-9.4364805
544053,2.0,-14.392934,-8.904631
1130207,2.0,-11.262606,-6.9609375
1797181,2.0,-18.247961,-10.312463
3393109,2.0,-13.735171,-9.886049
619962,2.0,-16.134604,-11.834722
1991538,1.0,-16.175558,-11.809139
318797,2.0,-15.319276,-11.329552
2658082,1.0,-16.559273,-8.290264
2120789,2.0,-15.667481,-13.55855
3085293,1.0,-19.542534,-12.2837305
2295883,1.0,-18.92533,-14.499643
1464152,2.0,-13.548933,-10.590496
1494219,2.0,-13.910732,-10.413725
2565507,1.0,-20.084162,-15.20109
1593600,2.0,-16.33085,-10.42144
1928434,1.0,-16.342876,-10.484725
827619,1.0,-23.756397,-16.569609
1556361,1.0,-19.100517,-10.60327
1684390,2.0,-16.404861,-12.424116
798843,2.0,-13.489506,-8.762051
2420770,2.0,-17.453604,-11.7270355
2424094,1.0,-18.674469,-11.806528
5479,1.0,-23.96861,-15.747494
1250810,2.0,-12.048962,-8.025101
3151984,2.0,-11.230287,-11.698339
3172493,1.0,-18.090788,-14.346558
